APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.896 FPS:60.018 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.022 MaxStepMs:0.670 FPS:59.989 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.863 FPS:59.990 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.831 FPS:59.997 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.844 FPS:59.994 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.031 MaxStepMs:0.906 FPS:59.987 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.035 MaxStepMs:0.707 FPS:59.973 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.884 FPS:59.967 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.023 MaxStepMs:0.774 FPS:60.041 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.023 MaxStepMs:0.713 FPS:60.013 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.023 MaxStepMs:0.690 FPS:59.993 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.992 FPS:59.871 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.024 MaxStepMs:0.726 FPS:60.007 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.953 FPS:59.990 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.024 MaxStepMs:0.765 FPS:59.998 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.033 MaxStepMs:1.211 FPS:59.999 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.031 MaxStepMs:0.977 FPS:60.012 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.027 MaxStepMs:0.896 FPS:59.996 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.031 MaxStepMs:1.016 FPS:59.999 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.829 FPS:59.994 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.030 MaxStepMs:0.898 FPS:59.992 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.022 MaxStepMs:0.646 FPS:59.996 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.882 FPS:59.955 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.820 FPS:60.001 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.030 MaxStepMs:0.859 FPS:56.096 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.030 MaxStepMs:0.742 FPS:48.383 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.027 MaxStepMs:0.802 FPS:59.998 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.031 MaxStepMs:1.037 FPS:59.997 missed_authoritative_steps:0 corrections:0
